"Core Project Number","Affiliation","Pub Year","Authors","Country","ISSN","Journal Issue","Journal (Link to PubMed abstract)","Journal Title ABBR","Journal Volume","Language","Page Number","PMC ID","PMID","PUB Date","Title (Link to full-text in PubMed Central)","Related Publications in PubMed","Related Publications in Google Scholar","Articles Citing from PubMed Central","Articles Citing from Google Scholar","Relative Citation Ratio",
"K01MH123914","National Centre for Register-based Research, Aarhus BSS, Aarhus University, Aarhus, Denmark.","2023","Yilmaz, Zeynep; Schaumberg, Katherine; Halvorsen, Matthew; Goodman, Erica L; Brosof, Leigh C; Crowley, James J; Anorexia Nervosa Genetics Initiative; Eating Disorders Working Group of the Psychiatric Genomics Consortium; Tourette Syndrome/Obsessive-Compulsive Disorder Working Group of the Psychiatric Genomics Consortium; Mathews, Carol A; Mattheisen, Manuel; Breen, Gerome; Bulik, Cynthia M; Micali, Nadia; Zerwas, Stephanie C","England","1469-8978","7","<a href='https://pubmed.ncbi.nlm.nih.gov/35243971'>Psychological medicine</a>","Psychol Med","53","eng","3021-3035","9440960","35243971","2023 May","<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/9440960'>Predicting eating disorder and anxiety symptoms using disorder-specific and transdiagnostic polygenic scores for anorexia nervosa and obsessive-compulsive disorder.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=35243971&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC9440960/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=35243971'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC9440960/'>Cited By, Google</a>",3.49
"P50MH096889","Conte Center, Department of Pediatrics, University of California Irvine, CA, USA.","2023","Liu, Sabrina R; Sandman, Curt A; Davis, Elysia Poggi; Glynn, Laura M","United States","1469-2198","2","<a href='https://pubmed.ncbi.nlm.nih.gov/35256027'>Development and psychopathology</a>","Dev Psychopathol","35","eng","899-911","9452603","35256027","2023 May","<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/9452603'>Intergenerational risk and resilience pathways from discrimination and acculturative stress to infant mental health.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=35256027&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC9452603/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=35256027'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC9452603/'>Cited By, Google</a>"," ",
"P50MH119029","Department of Psychology, Stony Brook University.","2023","Roulston, Chantelle; McKetta, Sarah; Price, Maggi; Fox, Kathryn R; Schleider, Jessica L","England","1537-4424","5","<a href='https://pubmed.ncbi.nlm.nih.gov/35259041'>Journal of clinical child and adolescent psychology : the official journal for the Society of Clinical Child and Adolescent Psychology, American Psychological Association, Division 53</a>","J Clin Child Adolesc Psychol","52","eng","649-658","9452605","35259041","2023 Sep 03","<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/9452605'>Structural Correlates of Mental Health Support Access among Sexual Minority Youth of Color during COVID-19.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=35259041&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC9452605/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=35259041'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC9452605/'>Cited By, Google</a>",6.22
"P30MH043520","HIV Center for Clinical and Behavioral Studies, Department of Psychiatry, New York State Psychiatric Institute and Vagelos College of Physicians & Surgeons, Columbia University, New York, USA.","2023","Nguyen, Nadia; Lovero, Kathryn L; Falcao, Joana; Brittain, Kirsty; Zerbe, Allison; Wilson, Ira B; Kapogiannis, Bill; Pimentel De Gusmao, Eduarda; Vitale, Mirriah; Couto, Aleny; Simione, Teresa Beatriz; Abrams, Elaine J; Mellins, Claude A","England","1360-0451","2","<a href='https://pubmed.ncbi.nlm.nih.gov/35277102'>AIDS care</a>","AIDS Care","35","eng","182-190","10243515","35277102","2023 Feb","<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/10243515'>Mental health and ART adherence among adolescents living with HIV in Mozambique.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=35277102&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC10243515/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=35277102'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC10243515/'>Cited By, Google</a>",3.94
"T32MH020061","Children's Institute, University of Rochester, Rochester, NY, USA. eduprey@ur.rochester.edu.","2023","Duprey, Erinn B; Handley, Elizabeth D; Russotti, Justin; Manly, Jody Todd; Cicchetti, Dante","United States","2730-7174","1","<a href='https://pubmed.ncbi.nlm.nih.gov/35278164'>Research on child and adolescent psychopathology</a>","Res Child Adolesc Psychopathol","51","eng","71-85","9464798","35278164","2023 Jan","<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/9464798'>A Longitudinal Examination of Child Maltreatment Dimensions, Emotion Regulation, and Comorbid Psychopathology.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=35278164&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC9464798/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=35278164'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC9464798/'>Cited By, Google</a>"," ",
"R01MH122414","Department of Animal and Poultry Science, Virginia Polytechnic Institute and State University, Blacksburg, VA, USA.","2023","McFadden, Taylor; Farrell, Kayla; Martin, Kiley; Musaus, Madeline; Jarome, Timothy J","England","1476-8305","4","<a href='https://pubmed.ncbi.nlm.nih.gov/35282800'>Nutritional neuroscience</a>","Nutr Neurosci","26","eng","290-302","9468187","35282800","2023 Apr","<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/9468187'>Short-term exposure to an obesogenic diet causes dynamic dysregulation of proteasome-mediated protein degradation in the hypothalamus of female rats.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=35282800&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC9468187/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=35282800'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC9468187/'>Cited By, Google</a>"," ",
"R25MH136652","Learning Research and Development Center, University of Pittsburgh, Pittsburgh, PA, USA.","2023","Del Toro, Juan; Fine, Adam; Wang, Ming-Te","United States","1469-2198","2","<a href='https://pubmed.ncbi.nlm.nih.gov/35285432'>Development and psychopathology</a>","Dev Psychopathol","35","eng","558-569","9470779","35285432","2023 May","<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/9470779'>The intergenerational effects of paternal incarceration on children's social and psychological well-being from early childhood to adolescence.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=35285432&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC9470779/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=35285432'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC9470779/'>Cited By, Google</a>"," ",
"R25MH108389","Department of Family Medicine, University of Southern California, Los Angeles, CA, USA.","2023","Nguyen, Annie L; Hussain, Mariam A; Pasipanodya, Elizabeth; Rubtsova, Anna A; Moore, Raeanne C; Jeste, Dilip V; Moore, David J","England","1364-6915","5","<a href='https://pubmed.ncbi.nlm.nih.gov/35486380'>Aging & mental health</a>","Aging Ment Health","27","eng","948-956","9943531","35486380","2023 May","<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/9943531'>The impact of life stress, psychological resources, and proactive behaviors on quality of life among people living with HIV.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=35486380&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC9943531/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=35486380'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC9943531/'>Cited By, Google</a>"," ",
"R33MH116089","Department of Psychiatry, Columbia University Irving Medical Center, New York, USA.","2023","Zhu, Xi; Lazarov, Amit; Dolan, Sarah; Bar-Haim, Yair; Dillon, Daniel G; Pizzagalli, Diego A; Schneier, Franklin","England","1469-8978","7","<a href='https://pubmed.ncbi.nlm.nih.gov/35314008'>Psychological medicine</a>","Psychol Med","53","eng","3115-3123","9612546","35314008","2023 May","<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/9612546'>Resting state connectivity predictors of symptom change during gaze-contingent music reward therapy of social anxiety disorder.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=35314008&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC9612546/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=35314008'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC9612546/'>Cited By, Google</a>",2.2
"R01MH123487","Department of Statistics and Operation Research, University of North Carolina at Chapel Hill, Chapel Hill, North Carolina, USA.","2023","Yu, Hang; Wang, Yuanjia; Zeng, Donglin","England","1541-0420","2","<a href='https://pubmed.ncbi.nlm.nih.gov/35318639'>Biometrics</a>","Biometrics","79","eng","951-963","10540052","35318639","2023 Jun","<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/10540052'>A general framework of nonparametric feature selection in high-dimensional data.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=35318639&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC10540052/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=35318639'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC10540052/'>Cited By, Google</a>"," ",
"R01MH069942","Psychology, Stony Brook University.","2023","Hawes, Mariah T; Olino, Thomas M; Klein, Daniel N","England","1532-7752","1","<a href='https://pubmed.ncbi.nlm.nih.gov/35319326'>Journal of personality assessment</a>","J Pers Assess","105","eng","134-142","9500107","35319326","2023","<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/9500107'>Do State and Trait Affect Measures Retain Their Measurement Properties during a Disaster? An Investigation of Measurement Invariance during the COVID-19 Pandemic.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=35319326&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC9500107/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=35319326'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC9500107/'>Cited By, Google</a>"," ",
"R01MH118237","Department of Foundational Sciences and Humanities, Cellular and Molecular Pharmacology, Chicago Medical School, Rosalind Franklin University of Medicine and Science, North Chicago, IL 60064, USA.","2023","Loh, Maxine K; Rosenkranz, J Amiel","United States","1460-2199","5","<a href='https://pubmed.ncbi.nlm.nih.gov/35551358'>Cerebral cortex (New York, N.Y. : 1991)</a>","Cereb Cortex","33","eng","1913-1924","9977359","35551358","2023 Feb 20","<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/9977359'>The medial orbitofrontal cortex governs reward-related circuits in an age-dependent manner.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=35551358&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC9977359/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=35551358'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC9977359/'>Cited By, Google</a>"," ",
"T32MH015442","Department of Psychiatry, University of Colorado School of Medicine, Anschutz Medical Campus, Aurora, CO, USA. Drew.winters@cuanschutz.edu.","2023","Winters, Drew E; Pruitt, Patrick J; Gambin, Malgorzata; Fukui, Sadaaki; Cyders, Melissa A; Pierce, Barbara J; Lay, Kathy; Damoiseaux, Jessica S","United States","1573-3327","1","<a href='https://pubmed.ncbi.nlm.nih.gov/34518947'>Child psychiatry and human development</a>","Child Psychiatry Hum Dev","54","eng","213-222","8918056","34518947","2023 Feb","<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/8918056'>Cognitive and Affective Empathy as Indirect Paths Between Heterogeneous Depression Symptoms on Default Mode and Salience Network Connectivity in Adolescents.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=34518947&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC8918056/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=34518947'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC8918056/'>Cited By, Google</a>"," ",
"R01MH113722","Department of Psychiatry, San Francisco (UCSF), University of California, San Francisco, CA USA.","2023","Meffert, Susan M","United States","1557-1874","2","<a href='https://pubmed.ncbi.nlm.nih.gov/34539281'>International journal of mental health and addiction</a>","Int J Ment Health Addict","21","eng","841-845","8437329","34539281","2023","<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/8437329'>Global Mental Health Research: Time to Integrate Basic Science.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=34539281&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC8437329/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=34539281'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC8437329/'>Cited By, Google</a>"," ",
"T32MH019908","Center for Interdisciplinary Brain Sciences Research, Department of Psychiatry and Behavioral Sciences, Stanford University, Stanford, California. Electronic address: rihuili@stanford.edu.","2023","Li, Rihui; Bruno, Jennifer L; Jordan, Tracy; Miller, Jonas G; Lee, Cindy H; Bartholomay, Kristi L; Marzelli, Matthew J; Piccirilli, Aaron; Lightbody, Amy A; Reiss, Allan L","United States","2451-9030","3","<a href='https://pubmed.ncbi.nlm.nih.gov/34555563'>Biological psychiatry. Cognitive neuroscience and neuroimaging</a>","Biol Psychiatry Cogn Neurosci Neuroimaging","8","eng","311-319","8964834","34555563","2023 Mar","<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/8964834'>Aberrant Neural Response During Face Processing in Girls With Fragile X Syndrome: Defining Potential Brain Biomarkers for Treatment Studies.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=34555563&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC8964834/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=34555563'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC8964834/'>Cited By, Google</a>"," ",
"R01MH122389","Department of Neurology, Washington University in St. Louis, 660 S. Euclid Ave, St. Louis, MO, 63110, USA.","2023","Nielsen, Ashley N; Kaplan, Sydney; Meyer, Dominique; Alexopoulos, Dimitrios; Kenley, Jeanette K; Smyser, Tara A; Wakschlag, Lauren S; Norton, Elizabeth S; Raghuraman, Nandini; Warner, Barbara B; Shimony, Joshua S; Luby, Joan L; Neil, Jeffery J; Petersen, Steven E; Barch, Deanna M; Rogers, Cynthia E; Sylvester, Chad M; Smyser, Christopher D","United States","1460-2199","6","<a href='https://pubmed.ncbi.nlm.nih.gov/35750056'>Cerebral cortex (New York, N.Y. : 1991)</a>","Cereb Cortex","33","eng","2788-2803","10016041","35750056","2023 Mar 10","<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/10016041'>Maturation of large-scale brain systems over the first month of life.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=35750056&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC10016041/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=35750056'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC10016041/'>Cited By, Google</a>",3.81
