"Core Project Number","Affiliation","Pub Year","Authors","Country","ISSN","Journal Issue","Journal (Link to PubMed abstract)","Journal Title ABBR","Journal Volume","Language","Page Number","PMC ID","PMID","PUB Date","Title (Link to full-text in PubMed Central)","Related Publications in PubMed","Related Publications in Google Scholar","Articles Citing from PubMed Central","Articles Citing from Google Scholar","Relative Citation Ratio",
"K23MH120503","Lindner Center of HOPE, Mason, OH, USA; Department of Psychiatry and Behavioral Neuroscience, University of Cincinnati College of Medicine, Cincinnati, OH, USA. Electronic address: romofo@ucmail.uc.edu.","2025","Romo-Nava, Francisco","England","1471-499X","1","<a href='https://pubmed.ncbi.nlm.nih.gov/39004549'>Trends in molecular medicine</a>","Trends Mol Med","31","eng","7-10","11717640","39004549","2025 Jan","Circadian phase instability in bipolar disorder: a neglected essence.","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39004549&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11717640/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39004549'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11717640/'>Cited By, Google</a>"," ",
"R01MH116026","Department of Psychological and Brain Sciences, Dartmouth College, Hanover, NH, United States.","2025","Dehghani, Amin; Bango, Carmen; Murphy, Ethan K; Halter, Ryan J; Wager, Tor D","United States","1872-6623","1","<a href='https://pubmed.ncbi.nlm.nih.gov/39167466'>Pain</a>","Pain","166","eng","87-98","11649493","39167466","2025 Jan 01","Independent effects of transcranial direct current stimulation and social influence on pain.","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39167466&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11649493/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39167466'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11649493/'>Cited By, Google</a>"," ",
"R01MH120601","Division of General Internal Medicine, Albert Einstein College of Medicine/Montefiore Medical Center, Bronx, NY, USA.","2025","Hayes, Benjamin T; Sanchez Fat, Guillermo; Torres-Lockhart, Kristine; Khalid, Laila; Minami, Haruka; Ghiroli, Megan; Hribar, Mary Beth; Pacifico, Jessica; Bao, Yuhua; Rodgers, Caryn R R; Gabbay, Vilma; Starrels, Joanna; Fox, Aaron D","United States","2976-7350","1","<a href='https://pubmed.ncbi.nlm.nih.gov/39068540'>Substance use & addiction journal</a>","Subst Use Addctn J","46","eng","184-191","11652261","39068540","2025 Jan","<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/11652261'>Low-Dose Buprenorphine Initiation for Hospitalized Patients With Chronic Pain and Opioid Use Disorder or Opioid Misuse: Protocol for an Open-Label, Parallel-Group, Effectiveness-Implementation Randomized Controlled Trial.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39068540&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11652261/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39068540'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11652261/'>Cited By, Google</a>"," ",
"R01MH113883","Division of Biology & Biomedical Sciences, Neurosciences Program, Washington University in Saint Louis, St Louis, MO; Department of Psychiatry, Washington University in Saint Louis, St Louis, MO. Electronic address: leverett.s@wustl.edu.","2025","Leverett, Shelby D; Brady, Rebecca G; Tooley, Ursula A; Lean, Rachel E; Tillman, Rebecca; Wilson, Jillian; Ruscitti, Michayla; Triplett, Regina L; Alexopoulos, Dimitrios; Gerstein, Emily D; Smyser, Tara A; Warner, Barbara; Luby, Joan L; Smyser, Christopher D; Rogers, Cynthia E; Barch, Deanna M","United States","1097-6833"," ","<a href='https://pubmed.ncbi.nlm.nih.gov/39233119'>The Journal of pediatrics</a>","J Pediatr","276","eng","114289"," ","39233119","2025 Jan","Associations between Parenting and Cognitive and Language Abilities at 2 Years of Age Depend on Prenatal Exposure to Disadvantage.","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39233119&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?hl=en&q=Associations between Parenting and Cognitive and Language Abilities at 2 Years of Age Depend on Prenatal Exposure to Disadvantage.'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39233119'>Cited By, PMID</a>"," "," ",
"K23MH119313","Department of Psychology (all authors) and Center on Aging (Jones), California State University, San Bernardino, San Bernardino.","2025","Valenzuela, Yenny; Luna, Kenya; Uribe-Kirby, Ruth; Pawlak, Alejandra; Pitman, Lauren; Cuellar-Rocha, Priscilla; Lucatero, Guadalupe Romero; Santos, Maria M; Jones, Jacob D","United States","1545-7222","1","<a href='https://pubmed.ncbi.nlm.nih.gov/39113494'>The Journal of neuropsychiatry and clinical neurosciences</a>","J Neuropsychiatry Clin Neurosci","37","eng","14-19"," ","39113494","2025","Cognitive Performance of Latino and White Non-Latino Individuals With Parkinson's Disease.","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39113494&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?hl=en&q=Cognitive Performance of Latino and White Non-Latino Individuals With Parkinson's Disease.'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39113494'>Cited By, PMID</a>"," "," ",
"R01MH135492","Division of Adolescent and Young Adult Medicine, Department of Pediatrics, University of California, San Francisco, San Francisco, CA, USA. Electronic address: iris.shaoyuefan@gmail.com.","2025","Shao, Iris Y; Al-Shoaibi, Abubakr A A; Ganson, Kyle T; Testa, Alexander; Kiss, Orsolya; He, Jinbo; Baker, Fiona C; Nagata, Jason M","England","1873-6327"," ","<a href='https://pubmed.ncbi.nlm.nih.gov/39276595'>Addictive behaviors</a>","Addict Behav","160","eng","108162","11610366","39276595","2025 Jan","From individual motivation to substance use initiation: A longitudinal cohort study assessing the associations between reward sensitivity and subsequent risk of substance use initiation among US adolescents.","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39276595&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11610366/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39276595'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11610366/'>Cited By, Google</a>"," ",
"T32MH093311","Department of Psychology, Florida State University.","2025","Robison, Morgan; Jeon, Min Eun; Udupa, Nikhila S; Potter, Miracle; Robertson, Lee; Joiner, Thomas","England","1532-7752","1","<a href='https://pubmed.ncbi.nlm.nih.gov/38940620'>Journal of personality assessment</a>","J Pers Assess","107","eng","41-57","11655253","38940620","2025","The Self-Dehumanization Scale: Three Studies on Its Development and Validation.","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=38940620&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11655253/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=38940620'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11655253/'>Cited By, Google</a>"," ",
"R01MH126468","Department of Child & Adolescent Psychiatry, NYU Langone Health, New York, New York, USA.","2025","Menu, Iris; Ji, Lanxin; Bhatia, Tanya; Duffy, Mark; Hendrix, Cassandra L; Thomason, Moriah E","United States","1467-8624","1","<a href='https://pubmed.ncbi.nlm.nih.gov/39136075'>Child development</a>","Child Dev","96","eng","36-54","11693488","39136075","2025","Beyond average outcomes: A latent profile analysis of diverse developmental trajectories in preterm and early term-born children from the Adolescent Brain Cognitive Development study.","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39136075&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11693488/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39136075'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11693488/'>Cited By, Google</a>"," ",
"R01MH122447","Department of Child & Adolescent Psychiatry, NYU Langone Health, New York, New York, USA.","2025","Menu, Iris; Ji, Lanxin; Bhatia, Tanya; Duffy, Mark; Hendrix, Cassandra L; Thomason, Moriah E","United States","1467-8624","1","<a href='https://pubmed.ncbi.nlm.nih.gov/39136075'>Child development</a>","Child Dev","96","eng","36-54","11693488","39136075","2025","Beyond average outcomes: A latent profile analysis of diverse developmental trajectories in preterm and early term-born children from the Adolescent Brain Cognitive Development study.","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39136075&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11693488/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39136075'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11693488/'>Cited By, Google</a>"," ",
"R33MH123574","Northwell Health, New Hyde Park, New York, USA.","2025","Carrión, Ricardo E; Auther, Andrea M; McLaughlin, Danielle; John, Majnu; Cornblatt, Barbara A","Australia","1751-7893","1","<a href='https://pubmed.ncbi.nlm.nih.gov/38951112'>Early intervention in psychiatry</a>","Early Interv Psychiatry","19","eng","e13587"," ","38951112","2025 Jan","Improving processing speed in adolescents at clinical high risk for psychosis with the Specific COgnitive REmediation plus Surround (SCORES) intervention: Study protocol.","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=38951112&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?hl=en&q=Improving processing speed in adolescents at clinical high risk for psychosis with the Specific COgnitive REmediation plus Surround (SCORES) intervention: Study protocol.'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=38951112'>Cited By, PMID</a>"," "," ",
"T32MH019960","Department of Psychology, Stony Brook University, Stony Brook, NY, USA. briana.last@stonybrook.edu.","2025","Last, Briana S; Kiefer, Madeline; Mirhashem, Rebecca; Adams, Danielle R","United States","1573-2789","1","<a href='https://pubmed.ncbi.nlm.nih.gov/39141222'>Community mental health journal</a>","Community Ment Health J","61","eng","122-129"," ","39141222","2025 Jan","Slipping Through the Cracks: Clinicians' Perspectives on the Gaps in New York City's Public Mental Health System.","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39141222&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?hl=en&q=Slipping Through the Cracks: Clinicians' Perspectives on the Gaps in New York City's Public Mental Health System.'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39141222'>Cited By, PMID</a>"," "," ",
"R01MH126676","School of Biosciences, University of Sheffield, Sheffield, UK. m.placzek@sheffield.ac.uk.","2025","Placzek, Marysia; Chinnaiya, Kavitha; Kim, Dong Won; Blackshaw, Seth","England","1759-5037","2","<a href='https://pubmed.ncbi.nlm.nih.gov/39313573'>Nature reviews. Endocrinology</a>","Nat Rev Endocrinol","21","eng","118-130"," ","39313573","2025 Feb","Control of tuberal hypothalamic development and its implications in metabolic disorders.","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39313573&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?hl=en&q=Control of tuberal hypothalamic development and its implications in metabolic disorders.'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39313573'>Cited By, PMID</a>"," "," ",
"R01MH120201","John A. Burns School of Medicine, University of Hawaii, Honolulu, Hawaii, USA.","2025","Niino, Kerri; Patapoff, Molly A; Mausbach, Brent T; Liu, Hui; Moore, Alison A; Han, Benjamin H; Palmer, Barton W; Jester, Dylan J","United States","1532-5415","1","<a href='https://pubmed.ncbi.nlm.nih.gov/39175111'>Journal of the American Geriatrics Society</a>","J Am Geriatr Soc","73","eng","253-265","11735283","39175111","2025 Jan","Development of loneliness and social isolation after spousal loss: A systematic review of longitudinal studies on widowhood.","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39175111&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11735283/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39175111'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11735283/'>Cited By, Google</a>"," ",
"U01MH119741","Department of Psychiatry, The Hospital for Sick Children, Toronto, ON, Canada. Jacob.vorstman@sickkids.ca.","2025","Vorstman, Jacob; Sebat, Jonathan; Bourque, Vincent-Raphaël; Jacquemont, Sébastien","England","1476-5578","1","<a href='https://pubmed.ncbi.nlm.nih.gov/39215185'>Molecular psychiatry</a>","Mol Psychiatry","30","eng","229-236"," ","39215185","2025 Jan","Integrative genetic analysis: cornerstone of precision psychiatry.","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39215185&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?hl=en&q=Integrative genetic analysis: cornerstone of precision psychiatry.'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39215185'>Cited By, PMID</a>"," "," ",
"R01MH129285","Department of Health Behavior and Health Equity, University of Michigan School of Public Health, 1415 Washington Heights, Ann Arbor, MI, 48109-2029, USA. kgamarel@umich.edu.","2025","Gamarel, Kristi E; Stein, Ellen S; Correll-King, Wesley M; McCree, Breonna; Johnson, Jack; Pollack, Lance M; Neilands, Torsten B; Johnson, Mallory O; Operario, Don; Sevelius, Jae M","United States","1573-3254","1","<a href='https://pubmed.ncbi.nlm.nih.gov/39222184'>AIDS and behavior</a>","AIDS Behav","29","eng","37-44"," ","39222184","2025 Jan","A Cautionary Tale: Digital Clinical Trial Implementation of a Couples-Based HIV Prevention Study among Transgender Women and Their Partners in the United States.","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39222184&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?hl=en&q=A Cautionary Tale: Digital Clinical Trial Implementation of a Couples-Based HIV Prevention Study among Transgender Women and Their Partners in the United States.'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39222184'>Cited By, PMID</a>"," "," ",
"R01MH115765","Department of Health Behavior and Health Equity, University of Michigan School of Public Health, 1415 Washington Heights, Ann Arbor, MI, 48109-2029, USA. kgamarel@umich.edu.","2025","Gamarel, Kristi E; Stein, Ellen S; Correll-King, Wesley M; McCree, Breonna; Johnson, Jack; Pollack, Lance M; Neilands, Torsten B; Johnson, Mallory O; Operario, Don; Sevelius, Jae M","United States","1573-3254","1","<a href='https://pubmed.ncbi.nlm.nih.gov/39222184'>AIDS and behavior</a>","AIDS Behav","29","eng","37-44"," ","39222184","2025 Jan","A Cautionary Tale: Digital Clinical Trial Implementation of a Couples-Based HIV Prevention Study among Transgender Women and Their Partners in the United States.","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39222184&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?hl=en&q=A Cautionary Tale: Digital Clinical Trial Implementation of a Couples-Based HIV Prevention Study among Transgender Women and Their Partners in the United States.'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39222184'>Cited By, PMID</a>"," "," ",
"U01MH125047","Department of Psychiatry, School of Medicine, College of Health Sciences, Addis Ababa University, Addis Ababa, Ethiopia.","2025","Yared, Mahlet; Kim, Hannah H; Ametaj, Amantia; Alemayehu, Melkam; Stevenson, Anne; Milkias, Barkot; Girma, Engida; Gelaye, Bizu; Teferra, Solomon","Australia","1751-7893","1","<a href='https://pubmed.ncbi.nlm.nih.gov/39223760'>Early intervention in psychiatry</a>","Early Interv Psychiatry","19","eng","e13609","11729251","39223760","2025 Jan","<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/11729251'>An Item Response Theory Analysis of the Psychosis Screening Questionnaire in Ethiopia.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39223760&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11729251/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39223760'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11729251/'>Cited By, Google</a>"," ",
"R01MH120642","Department of Psychiatry, School of Medicine, College of Health Sciences, Addis Ababa University, Addis Ababa, Ethiopia.","2025","Yared, Mahlet; Kim, Hannah H; Ametaj, Amantia; Alemayehu, Melkam; Stevenson, Anne; Milkias, Barkot; Girma, Engida; Gelaye, Bizu; Teferra, Solomon","Australia","1751-7893","1","<a href='https://pubmed.ncbi.nlm.nih.gov/39223760'>Early intervention in psychiatry</a>","Early Interv Psychiatry","19","eng","e13609","11729251","39223760","2025 Jan","<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/11729251'>An Item Response Theory Analysis of the Psychosis Screening Questionnaire in Ethiopia.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39223760&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11729251/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39223760'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11729251/'>Cited By, Google</a>"," ",
"R01MH131649","Department of Public Health Policy and Management (Mauri, Purtle), Department of Epidemiology (Rouhani), and Center for Anti-Racism, Social Justice and Public Health (Rouhani), New York University School of Global Public Health, New York City.","2025","Mauri, Amanda I; Rouhani, Saba; Purtle, Jonathan","United States","1557-9700","1","<a href='https://pubmed.ncbi.nlm.nih.gov/39139044'>Psychiatric services (Washington, D.C.)</a>","Psychiatr Serv","76","eng","13-21"," ","39139044","2025 Jan 01","Characterizing Crisis Services Offered by Certified Community Behavioral Health Clinics: Results From a National Survey.","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39139044&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?hl=en&q=Characterizing Crisis Services Offered by Certified Community Behavioral Health Clinics: Results From a National Survey.'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39139044'>Cited By, PMID</a>"," "," ",
"R01MH125103","Department of Microbiology and Immunology, University of Rochester School of Medicine and Dentistry, Rochester, NY, USA; Department of Pediatrics, University of Rochester School of Medicine and Dentistry, Rochester, NY, USA.","2025","Scheible, Kristin; Beblavy, Robert; Sohn, Michael B; Qui, Xing; Gill, Ann L; Narvaez-Miranda, Janiret; Brunner, Jessica; Miller, Richard K; Barrett, Emily S; O'Connor, Thomas G; Gill, Steven R","Netherlands","1573-2517"," ","<a href='https://pubmed.ncbi.nlm.nih.gov/39293607'>Journal of affective disorders</a>","J Affect Disord","368","eng","410-419","11560476","39293607","2025 Jan 01","Affective symptoms in pregnancy are associated with the vaginal microbiome.","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39293607&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11560476/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39293607'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11560476/'>Cited By, Google</a>"," ",
